"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:10 Var:4,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.2, 15))",198.6032,261.1473,3.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.2, 20))",500.0,0.0,5.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"CT (z:1.6449,a:0.9,(0.2, 25))",500.0,0.0,6.0,1.7321
MG:10 Var:4,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,10)",15.7086,3.6431,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,15)",28.954,18.8654,5.0,0.0
MG:10 Var:4,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,20)",62.45,56.7845,7.0,1.7321
MG:10 Var:4,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,25)",346.5556,265.7736,8.6667,2.3094
MG:10 Var:4,z:1.6449 alpha:0.9,"M (z:1.6449,a:0.9,30)",346.6667,265.5811,10.6667,2.0817
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.1, 10))",16.1685,8.8032,2.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.1, 15))",48.4454,61.7567,2.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.1, 20))",111.0333,71.6247,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.1, 25))",346.5556,265.7736,5.0,1.7321
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.15, 10))",16.1685,8.8032,2.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.15, 15))",44.1239,33.7883,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.15, 20))",341.3333,274.8187,4.6667,1.5275
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.15, 25))",346.5556,265.7736,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.2, 10))",19.081,4.0142,3.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.2, 15))",90.2753,97.6687,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.2, 20))",339.0476,278.7777,5.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"T (z:1.6449,a:0.9,(0.2, 25))",346.5556,265.7736,6.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.1, 10))",15.4112,9.4678,2.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.1, 15))",33.2768,40.6113,2.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.1, 20))",78.8462,99.0711,3.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.1, 25))",199.8222,260.9653,4.0,1.7321
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.15, 10))",15.4112,9.4678,2.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.15, 15))",33.2279,30.624,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.15, 20))",213.4259,249.9112,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.15, 25))",229.4667,235.8166,4.6667,2.0817
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.2, 10))",17.4895,4.4019,3.0,0.0
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.2, 15))",45.0476,24.384,3.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.2, 20))",132.0,94.4299,4.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:0.9,"W (z:1.6449,a:0.9,(0.2, 25))",352.5,255.4775,5.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.1, 10))",30.4484,14.1593,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.1, 15))",207.4167,254.9684,3.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.1, 20))",272.6667,200.8988,4.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.1, 25))",500.0,0.0,5.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.15, 10))",74.0687,76.326,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.15, 15))",196.2639,263.0857,3.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.15, 20))",500.0,0.0,4.6667,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.15, 25))",500.0,0.0,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.2, 10))",197.7083,261.7994,3.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.2, 15))",248.6667,217.808,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.2, 20))",500.0,0.0,5.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"CT (z:1.6449,a:0.95,(0.2, 25))",500.0,0.0,6.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,10)",19.6749,0.8544,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,15)",32.3444,18.8289,5.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,20)",204.7,259.6576,7.0,1.7321
MG:10 Var:4,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,25)",346.5556,265.7736,9.0,1.7321
MG:10 Var:4,z:1.6449 alpha:0.95,"M (z:1.6449,a:0.95,30)",346.6667,265.5811,11.3333,2.0817
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.1, 10))",22.8174,17.579,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.1, 15))",89.6916,129.7415,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.1, 20))",246.3333,233.6243,4.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.1, 25))",500.0,0.0,5.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.15, 10))",22.8174,17.579,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.15, 15))",81.6007,73.6649,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.15, 20))",346.6667,265.5811,4.6667,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.15, 25))",500.0,0.0,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.2, 10))",22.0627,4.9779,3.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.2, 15))",195.3889,263.8016,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.2, 20))",346.6667,265.5811,5.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"T (z:1.6449,a:0.95,(0.2, 25))",500.0,0.0,6.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.1, 10))",20.0979,16.8161,2.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.1, 15))",40.0465,48.6304,2.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.1, 20))",82.3348,96.3283,3.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.1, 25))",219.7,245.9316,4.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.15, 10))",20.0979,16.8161,2.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.15, 15))",39.8224,37.9809,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.15, 20))",196.625,262.7321,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.15, 25))",355.8,249.7617,4.6667,2.0817
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.2, 10))",24.3401,10.5399,3.0,0.0
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.2, 15))",54.8016,25.6571,3.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.2, 20))",312.5556,241.769,4.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:0.95,"W (z:1.6449,a:0.95,(0.2, 25))",500.0,0.0,5.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.1, 10))",185.7556,272.1688,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.1, 15))",194.4444,264.6264,3.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.1, 20))",500.0,0.0,4.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.1, 25))",500.0,0.0,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.15, 10))",192.4231,266.5521,3.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.15, 15))",223.7143,241.0734,3.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.15, 20))",500.0,0.0,5.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.15, 25))",500.0,0.0,6.0,1.7321
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.2, 10))",204.9762,255.5062,3.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.2, 15))",398.8333,175.2258,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.2, 20))",500.0,0.0,5.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"CT (z:1.6449,a:1,(0.2, 25))",500.0,0.0,6.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"M (z:1.6449,a:1,10)",26.3059,1.4307,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1,"M (z:1.6449,a:1,15)",33.0905,19.855,6.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:1,"M (z:1.6449,a:1,20)",206.4286,257.7446,7.3333,2.0817
MG:10 Var:4,z:1.6449 alpha:1,"M (z:1.6449,a:1,25)",346.5556,265.7736,10.0,2.6458
MG:10 Var:4,z:1.6449 alpha:1,"M (z:1.6449,a:1,30)",373.0,219.9705,12.0,2.6458
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.1, 10))",28.6094,26.4199,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.1, 15))",173.1228,264.898,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.1, 20))",339.0,197.2334,4.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.1, 25))",500.0,0.0,5.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.15, 10))",28.6094,26.4199,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.15, 15))",193.7738,265.3176,3.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.15, 20))",373.0,219.9705,5.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.15, 25))",500.0,0.0,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.2, 10))",31.0895,14.3146,3.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.2, 15))",209.0571,252.4109,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.2, 20))",353.3333,254.0341,5.3333,1.1547
MG:10 Var:4,z:1.6449 alpha:1,"T (z:1.6449,a:1,(0.2, 25))",500.0,0.0,7.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.1, 10))",23.5517,20.7794,2.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.1, 15))",48.5823,62.0672,2.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.1, 20))",114.254,82.5138,3.6667,2.0817
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.1, 25))",347.3333,264.4264,5.0,1.7321
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.15, 10))",23.5517,20.7794,2.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.15, 15))",69.6957,83.521,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.15, 20))",373.7778,218.6233,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.15, 25))",355.8,249.7617,5.0,1.7321
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.2, 10))",34.6333,21.4328,3.0,0.0
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.2, 15))",216.75,245.4905,3.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.2, 20))",466.0,58.8897,4.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:1,"W (z:1.6449,a:1,(0.2, 25))",500.0,0.0,5.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.1, 10))",386.8333,196.0104,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.1, 15))",500.0,0.0,5.0,1.0
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.1, 20))",500.0,0.0,6.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.1, 25))",500.0,0.0,8.0,1.7321
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.15, 10))",386.8333,196.0104,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.15, 15))",500.0,0.0,5.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.15, 20))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.15, 25))",500.0,0.0,8.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.2, 10))",500.0,0.0,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.2, 15))",500.0,0.0,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.2, 20))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"CT (z:1.6449,a:1.5,(0.2, 25))",500.0,0.0,9.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"M (z:1.6449,a:1.5,10)",370.2222,224.7817,5.0,0.0
MG:10 Var:4,z:1.6449 alpha:1.5,"M (z:1.6449,a:1.5,15)",500.0,0.0,7.3333,1.1547
MG:10 Var:4,z:1.6449 alpha:1.5,"M (z:1.6449,a:1.5,20)",500.0,0.0,9.3333,1.1547
MG:10 Var:4,z:1.6449 alpha:1.5,"M (z:1.6449,a:1.5,25)",500.0,0.0,11.3333,2.0817
MG:10 Var:4,z:1.6449 alpha:1.5,"M (z:1.6449,a:1.5,30)",500.0,0.0,14.0,1.7321
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.1, 10))",232.2,232.8436,3.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.1, 15))",500.0,0.0,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.1, 20))",500.0,0.0,6.0,1.0
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.1, 25))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.15, 10))",232.2,232.8436,3.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.15, 15))",500.0,0.0,4.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.15, 20))",500.0,0.0,6.0,1.0
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.15, 25))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.2, 10))",386.8333,196.0104,4.0,0.0
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.2, 15))",500.0,0.0,5.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.2, 20))",500.0,0.0,7.0,1.0
MG:10 Var:4,z:1.6449 alpha:1.5,"T (z:1.6449,a:1.5,(0.2, 25))",500.0,0.0,8.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.1, 10))",192.3704,266.454,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.1, 15))",377.0,213.0422,3.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.1, 20))",500.0,0.0,5.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.1, 25))",500.0,0.0,7.0,1.7321
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.15, 10))",192.3704,266.454,3.0,1.0
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.15, 15))",377.0,213.0422,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.15, 20))",500.0,0.0,5.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.15, 25))",500.0,0.0,6.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.2, 10))",247.7222,225.771,3.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.2, 15))",500.0,0.0,4.0,1.0
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.2, 20))",500.0,0.0,5.6667,1.5275
MG:10 Var:4,z:1.6449 alpha:1.5,"W (z:1.6449,a:1.5,(0.2, 25))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.1, 10))",500.0,0.0,5.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.1, 15))",500.0,0.0,6.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.1, 20))",500.0,0.0,8.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.1, 25))",500.0,0.0,10.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.15, 10))",500.0,0.0,5.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.15, 15))",500.0,0.0,7.0,1.0
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.15, 20))",500.0,0.0,8.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.15, 25))",500.0,0.0,11.0,1.7321
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.2, 10))",500.0,0.0,5.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.2, 15))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.2, 20))",500.0,0.0,9.0,1.0
MG:10 Var:4,z:1.6449 alpha:2,"CT (z:1.6449,a:2,(0.2, 25))",500.0,0.0,11.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"M (z:1.6449,a:2,10)",500.0,0.0,5.0,0.0
MG:10 Var:4,z:1.6449 alpha:2,"M (z:1.6449,a:2,15)",500.0,0.0,7.3333,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"M (z:1.6449,a:2,20)",500.0,0.0,9.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"M (z:1.6449,a:2,25)",500.0,0.0,12.3333,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"M (z:1.6449,a:2,30)",500.0,0.0,14.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.1, 10))",500.0,0.0,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.1, 15))",500.0,0.0,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.1, 20))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.1, 25))",500.0,0.0,9.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.15, 10))",500.0,0.0,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.15, 15))",500.0,0.0,6.0,1.0
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.15, 20))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.15, 25))",500.0,0.0,9.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.2, 10))",500.0,0.0,4.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.2, 15))",500.0,0.0,6.0,1.0
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.2, 20))",500.0,0.0,8.0,1.0
MG:10 Var:4,z:1.6449 alpha:2,"T (z:1.6449,a:2,(0.2, 25))",500.0,0.0,9.6667,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.1, 10))",440.0,103.923,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.1, 15))",500.0,0.0,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.1, 20))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.1, 25))",500.0,0.0,8.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.15, 10))",440.0,103.923,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.15, 15))",500.0,0.0,5.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.15, 20))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.15, 25))",500.0,0.0,9.0,1.7321
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.2, 10))",386.8333,196.0104,4.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.2, 15))",500.0,0.0,5.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.2, 20))",500.0,0.0,7.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2,"W (z:1.6449,a:2,(0.2, 25))",500.0,0.0,9.0,1.7321
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.1, 10))",500.0,0.0,6.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.1, 15))",500.0,0.0,8.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.1, 20))",500.0,0.0,10.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.1, 25))",500.0,0.0,13.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.15, 10))",500.0,0.0,6.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.15, 15))",500.0,0.0,8.6667,1.1547
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.15, 20))",500.0,0.0,11.0,1.0
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.15, 25))",500.0,0.0,14.0,1.0
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.2, 10))",500.0,0.0,6.3333,0.5774
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.2, 15))",500.0,0.0,9.0,1.0
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.2, 20))",500.0,0.0,11.3333,1.5275
MG:10 Var:4,z:1.6449 alpha:2.5,"CT (z:1.6449,a:2.5,(0.2, 25))",500.0,0.0,14.6667,0.5774
MG:10 Var:4,z:1.6449 alpha:2.5,"M (z:1.6449,a:2.5,10)",500.0,0.0,5.0,0.0
MG:10 Var:4,z:1.6449 alpha:2.5,"M (z:1.6449,a:2.5,15)",500.0,0.0,8.0,0.0
