"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:-1 Var:1,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,10)",500,0,365.3333,60.0444
MG:-1 Var:1,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,15)",500,0,300.6667,172.0504
MG:-1 Var:1,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,20)",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,25)",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,30)",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 10))",500,0,366.6667,57.735
MG:-1 Var:1,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.15, 10))",500,0,366.6667,57.735
MG:-1 Var:1,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 10))",500,0,366.6667,57.735
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 10))",500,0,366.6667,57.735
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 10))",500,0,280,131.1488
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"SWM (z:1.96,a:3,10)",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"SWM (z:1.96,a:3,15)",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"SWM (z:1.96,a:3,20)",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"SWM (z:1.96,a:3,25)",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"SWM (z:1.96,a:3,30)",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 10))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 10))",53.2986,41.6578,6.3333,6.8069
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 15))",344.3778,269.5456,9,6.9282
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 20))",388,193.9897,10.3333,8.3865
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 10))",94.2619,91.4082,6.6667,6.4291
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 15))",349.9,259.9808,9.3333,7.5056
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 20))",500,0,12,8.8882
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 10))",285.5455,242.3425,7,6.245
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 15))",368.8333,227.1873,11.3333,6.5064
MG:-1 Var:1,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 20))",500,0,16,7.2111
MG:-1 Var:1,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,10)",16.6815,8.5249,6,7.2111
MG:-1 Var:1,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,15)",40.2071,28.1907,4.6667,8.0829
MG:-1 Var:1,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,20)",150.3656,117.445,8,12.1655
MG:-1 Var:1,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,25)",231.1944,239.2494,8.3333,11.9304
MG:-1 Var:1,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,30)",366.6,231.0556,10.3333,12.3423
MG:-1 Var:1,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 10))",15.925,6.7538,6,6.245
MG:-1 Var:1,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 15))",46.6157,32.2809,6.3333,6.8069
MG:-1 Var:1,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 20))",140.5238,99.7108,8.3333,7.5056
MG:-1 Var:1,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.15, 10))",15.925,6.7538,6,6.245
MG:-1 Var:1,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.15, 15))",36.0788,27.013,6,7
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 10))",17.3321,8.577,5.6667,5.6862
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 15))",39.3667,20.8399,6.3333,6.8069
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 20))",142.4722,96.6445,8.6667,7.2342
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 10))",17.3321,8.577,5.6667,5.6862
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 15))",34.2087,21.3792,6.6667,6.6583
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 20))",140.5,99.7484,8.3333,7.5056
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 10))",16.215,8.5589,6,6.245
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 15))",28.5064,15.6168,6,7.8102
MG:-1 Var:1,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 20))",226.5556,244.8338,8.3333,7.5056
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 10))",500,0,90.3333,88.0019
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 15))",500,0,92.3333,90.644
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 20))",500,0,106.3333,86.3964
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 10))",500,0,90.3333,88.0019
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 15))",500,0,93.3333,89.7181
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 20))",500,0,108.3333,84.6896
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 10))",500,0,95.3333,92.9157
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 15))",500,0,137,131.6359
MG:-1 Var:1,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 20))",500,0,180,193.0311
MG:-1 Var:1,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,10)",424.3333,131.0585,9.6667,5.8595
MG:-1 Var:1,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,15)",500,0,23,5
MG:-1 Var:1,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,20)",500,0,24,3.6056
MG:-1 Var:1,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,25)",500,0,71.3333,73.3303
MG:-1 Var:1,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,30)",500,0,73.6667,74.8086
MG:-1 Var:1,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 10))",378,211.3102,16,8.7178
MG:-1 Var:1,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 15))",500,0,21.3333,4.7258
MG:-1 Var:1,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 20))",500,0,66.6667,74.009
MG:-1 Var:1,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.15, 10))",378,211.3102,16,8.7178
MG:-1 Var:1,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.15, 15))",500,0,28,15.1327
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 10))",378,211.3102,15.6667,9.0738
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 15))",500,0,21.3333,4.7258
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 20))",500,0,83,97.8724
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 10))",378,211.3102,15.6667,9.0738
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 15))",500,0,24.6667,11.5902
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 20))",500,0,80,97.9643
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 10))",378,211.3102,11,5.5678
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 15))",500,0,28.3333,14.9778
MG:-1 Var:1,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 20))",500,0,29,6.5574
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 10))",500,0,278.6667,131.4623
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 15))",500,0,367.3333,56.5803
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 10))",500,0,280,131.1488
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 10))",500,0,366.6667,57.735
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,10)",500,0,83.3333,47.5955
MG:-1 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,15)",500,0,124,61.7333
MG:-1 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,20)",500,0,202,102.0147
MG:-1 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,25)",500,0,234.6667,152.333
MG:-1 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,30)",500,0,211,109
MG:-1 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 10))",500,0,108.6667,86.2168
MG:-1 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 15))",500,0,180,193.3624
MG:-1 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 20))",500,0,268,151.225
MG:-1 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 10))",500,0,108.6667,86.2168
MG:-1 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 15))",500,0,178,194.1443
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 10))",500,0,91.6667,86.6045
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 15))",500,0,192.3333,187.0731
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 20))",500,0,282.6667,127.4925
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 10))",500,0,91.6667,86.6045
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 15))",500,0,192,187.2138
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 20))",500,0,367,57.1577
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 10))",500,0,95.3333,92.9157
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 15))",500,0,138.3333,130.2856
MG:-1 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 20))",500,0,267.6667,151.7707
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,10)",500,0,365.3333,60.0444
MG:-1 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,15)",500,0,300.6667,172.0504
MG:-1 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,20)",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,25)",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,30)",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 10))",500,0,280,131.1488
MG:-1 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 10))",500,0,280,131.1488
MG:-1 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 10))",500,0,280,131.1488
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 10))",500,0,280,131.1488
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 10))",500,0,280,131.1488
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,10)",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,15)",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,20)",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,25)",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,30)",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 20))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 10))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 15))",500,0,400,0
MG:-1 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 20))",500,0,400,0
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 10))",412.5,151.5544,154,213.5697
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 15))",500,0,156,211.9929
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 20))",500,0,174.3333,199.3849
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 10))",412.5,151.5544,154.3333,213.2471
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 15))",500,0,172.6667,200.3231
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 20))",500,0,274.6667,217.0837
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 10))",500,0,154.6667,212.9937
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 15))",500,0,200,189.9579
MG:-1 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 20))",500,0,275,216.5064
MG:-1 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,10)",42.5346,18.9376,22.3333,10.0167
MG:-1 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,15)",198.5,261.2886,30.3333,14.6401
MG:-1 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,20)",364.9333,233.9423,155.3333,212.2271
MG:-1 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,25)",500,0,157,210.7582
MG:-1 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,30)",500,0,158.6667,209.1945
MG:-1 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 10))",69.5167,56.928,22.6667,12.5033
MG:-1 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 15))",314.3333,161.7416,154,213.5697
MG:-1 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 20))",500,0,155,212.6053
MG:-1 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.15, 10))",69.5167,56.928,22.6667,12.5033
MG:-1 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.15, 15))",314.3333,161.7416,154,213.5697
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 10))",68.8548,58.513,22.6667,12.5033
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 15))",314.3333,161.7416,154,213.5697
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 20))",500,0,156.3333,211.59
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 10))",68.8548,58.513,22.6667,12.5033
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 15))",274.5,199.8068,154,213.5697
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 20))",500,0,154.6667,212.8622
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 10))",39.0879,16.4865,22.6667,12.5033
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 15))",263.25,213.3862,89.6667,103.6452
MG:-1 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 20))",328.6667,178.3741,154.6667,212.8622
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 10))",500,0,328.6667,123.553
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 15))",500,0,400,0
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 20))",500,0,400,0
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 10))",500,0,328.6667,123.553
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 15))",500,0,400,0
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 20))",500,0,400,0
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 10))",500,0,328.6667,123.553
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 15))",500,0,400,0
MG:-1 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 20))",500,0,400,0
